"STATION","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT01"
"USC00311677","CHAPEL HILL 2 W, NC US","2016-09-19","1.87",,,"88","70","74",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-09-20","1.19",,,"76","69","70",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-09-21","0.56",,,"76","70","70",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-09-22","0.33","0.0","0.0","75","69","70",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-09-23","0.05","0.0","0.0","81","70","70",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-09-24","0.00","0.0","0.0","85","64","65",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-09-25","0.00",,,"91","65","70",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-09-26","0.01",,,"73","66","66",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-09-27","0.30",,,"77","65","66",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-09-28","0.02",,,"78","65","68",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-09-29","1.20","0.0","0.0","83","64","64",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-10-01","0.57",,,"82","63","63",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-10-02","0.00",,,"82","57","57",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-10-03","0.00",,,"79","57","61",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-10-04","0.00",,,"78","61","63",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-10-05","0.00",,,"76","60","62",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-10-06","0.00",,,"69","59","59",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-10-07","0.17",,,"73","58","65",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-10-08","0.95",,,"72","65","66",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-10-09","4.33",,,"68","55","55",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-10-10","0.00",,,"71","46","46",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-10-11","0.00",,,"71","41","43",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-10-12","0.00",,,"67","43","45",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-10-13","0.00",,,"72","45","48",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-10-14","0.00",,,"79","48","55",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-10-15","0.00","0.0","0.0","68","52","53",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-10-16","0.00","0.0","0.0","71","49","50",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-10-17","0.00",,,"76","50","56",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-10-18","0.00",,,"82","56","58",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-10-19","0.00",,,"84","58","60",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-10-20","0.00","0.0","0.0","87","60","61",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-10-21","0.00","0.0","0.0","84","60","63",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-10-22","0.00","0.0","0.0","74","50","50",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-10-23","0.00","0.0","0.0","62","39","42",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-10-24","0.00",,,"70","42","50",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-10-26","0.00","0.0","0.0","65","39","40",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-10-27","0.00",,,"66","40","45",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-10-28","0.00","0.0","0.0","73","45","56",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-10-31","0.00","0.0","0.0","83","54","54",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-11-01","0.00","0.0","0.0","70","53","53",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-11-02","0.00","0.0","0.0","61","50","50",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-11-03","0.00","0.0","0.0","80","50","57",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-11-04","0.00","0.0","0.0","81","57","58",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-11-05","0.00",,,"68","39","39",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-11-06","0.00",,,"66","38","39",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-11-07","0.00","0.0","0.0","70","39","41",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-11-08","0.00","0.0","0.0","64","34","37",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-11-09","0.00",,,"67","37","50",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-11-10","0.01",,,"66","39","39",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-11-11","0.00",,,"64","37","37",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-11-12","0.00",,,"69","37","42",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-11-13","0.00","0.0","0.0","54","25","31",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-11-14","0.14",,,"63","31","46",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-11-15","0.29",,,"50","35","36",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-11-16","0.00",,,"54","36","37",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-11-17","0.00",,,"68","37","43",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-11-18","0.00","0.0","0.0","68","40","40",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-11-19","0.00","0.0","0.0","76","40","42",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-11-21","0.00",,,"52","27","28",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-11-22","0.00","0.0","0.0","53","27","32",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-11-23","0.00","0.0","0.0","56","27","27",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-11-24","0.04",,,"59","27","46",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-11-25","0.03",,,"71","46","51",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-11-27","0.00",,,"56","29","30",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-11-28","0.00","0.0","0.0","54","30","31",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-11-29","0.00","0.0","0.0","64","30","63",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-11-30","0.00","0.0","0.0","69","63","64",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-12-02","0.00",,,"63","33","34",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-12-03","0.00",,,"57","34","38",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-12-04","0.00",,,"52","38","41",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-12-05","0.63",,,"44","40","43",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-12-07","0.37",,,"46","35","35",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-12-08","0.00","0.0","0.0","59","35","48",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-12-09","0.00","0.0","0.0","50","29","31",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-12-10","0.00","0.0","0.0","39","20","20",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-12-11","0.00","0.0","0.0","41","20","21",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-12-12","0.03",,,"44","20","44",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-12-13","0.00",,,"61","36","37",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-12-14","0.02",,,"53","37","44",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-12-15","0.00",,,"50","31","38",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-12-16","0.00",,,"40","19","22",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-12-17","0.00","0.0","0.0","30","21","27",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-12-18","0.00","0.0","0.0","63","27","62",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-12-19","0.31",,,"73","34","34",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-12-20","0.00","0.0","0.0","37","30","30",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-12-21","0.00","0.0","0.0","43","23","27",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-12-22","0.00","0.0","0.0","58","27","40",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-12-23","0.00",,,"65","32","40",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-12-24","0.00",,,"51","34","44",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-12-25","0.01",,,"58","42","48",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-12-26","0.00","0.0","0.0","57","46","46",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-12-27","0.01",,,"59","46","53",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-12-28","0.02",,,"69","38","38",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-12-29","0.17",,,"60","34","45",
"USC00311677","CHAPEL HILL 2 W, NC US","2016-12-30","0.00",,,"62","36","36",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-01-01","0.15",,,"48","24","40",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-01-02","1.10",,,"49","40","48",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-01-03","0.14",,,"49","45","45",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-01-04","0.00",,,"55","44","52",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-01-05","0.00",,,"60","28","28",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-01-06","0.00",,,"41","28","38",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-01-07","0.40","3.0","4.0","40","25","25",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-01-08","0.21","0.0","0.0","27","14","14",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-01-09","0.00",,,"25","8","8",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-01-10","0.00",,,"29","8","22",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-01-11","0.00",,,"47","22","37",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-01-12","0.00","0.0","0.0","54","37","51",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-01-13","0.00","0.0","0.0","71","47","47",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-01-14","0.00",,,"74","46","46",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-01-16","0.06",,,"57","43","44",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-01-17","0.00",,,"50","43","48",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-01-18","0.05","0.0","0.0","63","48","57",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-01-19","0.00","0.0","0.0","67","34","48",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-01-20","0.00",,,"63","40","46",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-01-21","0.11",,,"57","46","51",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-01-22","0.36",,,"53","50","51",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-01-23","0.65","0.0","0.0","55","50","52",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-01-24","0.22","0.0","0.0","60","40","40",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-01-25","0.00",,,"61","34","34",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-01-26","0.02",,,"73","34","59",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-01-27","0.00",,,"68","32","32",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-01-28","0.00",,,"49","26","26",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-01-29","0.00",,,"51","26","30",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-01-30","0.00",,,"52","28","31",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-01-31","0.00",,,"45","26","37",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-02-01","0.00",,,"65","37","39",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-02-02","0.01",,,"69","37","37",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-02-04","0.00","0.0","0.0","58","24","34",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-02-05","0.00","0.0","0.0","43","26","30",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-02-06","0.05",,,"58","30","32",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-02-07","0.00",,,"68","32","51",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-02-08","0.13",,,"74","51","53",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-02-10","0.00","0.0","0.0","50","26","28",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-02-11","0.00",,,"50","28","44",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-02-12","0.00",,,"73","44","60",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-02-13","0.04",,,"81","45","45",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-02-14","0.00",,,"59","29","29",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-02-15","0.00",,,"63","29","49",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-02-16","0.31",,,"55","34","35",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-02-18","0.00",,,"66","35","35",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-02-19","0.00",,,"72","35","50",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-02-20","0.00","0.0","0.0","70","41","41",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-02-21","0.00","0.0","0.0","71","41","45",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-02-22","0.00",,,"64","45","51",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-02-24","0.00",,,"74","46","46",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-02-26","0.00",,,"80","34","35",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-02-27","0.00",,,"55","30","38",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-02-28","0.00",,,"64","38","50",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-03-01","0.00",,,"75","50","63",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-03-02","0.93",,,"76","45","45",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-03-03","0.01","0.0","0.0","57","42","42",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-03-04","0.00","0.0","0.0","52","24","28",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-03-05","0.00","0.0","0.0","52","28","32",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-03-06","0.00",,,"52","30","30",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-03-07","0.00",,,"64","30","49",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-03-08","0.00","0.0","0.0","72","49","50",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-03-09","0.00","0.0","0.0","68","38","39",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-03-10","0.00","0.0","0.0","75","39","54",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-03-11","0.02",,,"67","30","30",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-03-12","0.00",,,"49","30","32",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-03-13","0.04",,,"49","28","28",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-03-14","0.94","0.0","0.0","41","28","35",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-03-15","0.00","0.0","0.0","52","22","23",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-03-16","0.00","0.0","0.0","38","22","23",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-03-17","0.00","0.0","0.0","48","22","24",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-03-18","0.11","0.0","0.0","56","24","45",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-03-19","0.10",,,"64","40","40",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-03-20","0.00","0.0","0.0","56","30","30",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-03-21","0.00","0.0","0.0","65","30","49",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-03-22","0.20","0.0","0.0","81","49","55",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-03-23","0.00","0.0","0.0","62","33","36",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-03-24","0.00",,,"55","35","35",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-03-25","0.00",,,"71","35","52",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-03-26","0.00",,,"75","51","51",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-03-27","0.00",,,"74","50","59",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-03-28","0.13",,,"79","58","60",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-03-29","0.20",,,"78","57","58",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-03-30","0.00",,,"71","54","54",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-03-31","0.25","0.0","0.0","66","54","62",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-04-01","0.00","0.0","0.0","78","52","55",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-04-02","0.00","0.0","0.0","74","48","48",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-04-03","0.00",,,"67","48","49",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-04-04","0.44",,,"75","49","62",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-04-05","0.00","0.0","0.0","81","52","53",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-04-06","0.39",,,"82","52","60",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-04-07","0.08","0.0","0.0","66","45","47",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-04-08","0.00",,,"57","34","35",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-04-09","0.00",,,"66","35","42",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-04-10","0.00",,,"77","42","52",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-04-11","0.00","0.0","0.0","77","51","57",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-04-12","0.00","0.0","0.0","81","57","59",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-04-13","0.00","0.0","0.0","80","52","59",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-04-14","0.00",,,"79","52","54",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-04-15","0.00",,,"79","52","58",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-04-16","0.00",,,"83","58","60",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-04-17","0.00","0.0","0.0","81","60","63",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-04-18","0.00","0.0","0.0","85","62","62",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-04-20","0.00","0.0","0.0","66","55","58",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-04-21","0.00","0.0","0.0","84","58","66",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-04-22","0.42",,,"88","63","64",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-04-23","0.16",,,"85","52","52",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-04-24","1.00",,,"53","51","52",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-04-25","2.00","0.0","0.0","57","51","56",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-04-26","0.00","0.0","0.0","65","54","56",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-04-27","0.00","0.0","0.0","80","56","64",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-04-28","0.00",,,"82","64","65",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-04-29","0.00","0.0","0.0","87","65","72",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-04-30","0.00","0.0","0.0","89","67","69",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-05-01","0.00",,,"85","68","69",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-05-02","0.37",,,"83","58","59",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-05-03","0.00","0.0","0.0","76","52","63",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-05-04","0.00","0.0","0.0","78","55","57",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-05-05","1.56","0.0","0.0","76","57","63",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-05-08","0.00",,,"69","44","46",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-05-09","0.01",,,"71","44","48",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-05-10","0.28","0.0","0.0","62","48","56",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-05-11","0.00","0.0","0.0","83","55","65",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-05-12","0.60","0.0","0.0","84","53","54",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-05-13","0.40","0.0","0.0","56","51","52",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-05-14","0.00",,,"66","49","52",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-05-15","0.00","0.0","0.0","81","52","67",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-05-16","0.00","0.0","0.0","84","56","62",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-05-17","0.00","0.0","0.0","85","62","72",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-05-18","0.00",,,"89","66","68",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-05-19","0.00",,,"86","67","68",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-05-21","0.00",,,"90","60","60",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-05-22","0.45","0.0","0.0","73","59","67",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-05-23","0.90","0.0","0.0","80","65","67",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-05-24","0.55",,,"69","62","63",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-05-25","0.68",,,"72","59","60",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-05-26","0.00","0.0","0.0","74","57","64",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-05-27","0.00","0.0","0.0","80","58","64",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-05-28","0.10","0.0","0.0","88","64","67",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-05-29","0.00",,,"85","63","63",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-05-30","0.15",,,"86","63","66",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-05-31","0.00",,,"81","66","67",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-06-01","0.00","0.0","0.0","85","62","68",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-06-02","0.00","0.0","0.0","83","65","69",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-06-03","0.00",,,"84","58","62",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-06-05","0.53",,,"90","61","69",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-06-06","1.72",,,"81","63","64",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-06-07","0.02","0.0","0.0","81","62","64",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-06-08","0.00","0.0","0.0","75","54","55",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-06-09","0.00","0.0","0.0","71","53","61",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-06-10","0.00","0.0","0.0","82","61","69",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-06-11","0.00",,,"88","66","69",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-06-12","0.00","0.0","0.0","88","66","72",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-06-14","0.00","0.0","0.0","87","66","72",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-06-16","0.00",,,"90","70","74",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-06-17","0.78",,,"88","70","72",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-06-18","0.45",,,"84","72","74",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-06-19","0.04",,,"89","72","75",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-06-20","1.32",,,"91","66","68",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-06-21","0.53",,,"82","65","67",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-06-22","0.01","0.0","0.0","84","67","72",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-06-23","0.05","0.0","0.0","81","71","73",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-06-24","0.30","0.0","0.0","90","73","76",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-06-25","0.08",,,"88","68","68",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-06-26","0.00",,,"83","59","59",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-06-27","0.00",,,"83","59","63",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-06-28","0.00","0.0","0.0","81","57","66",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-06-29","0.00","0.0","0.0","82","60","64",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-06-30","0.00","0.0","0.0","86","64","70",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-07-01","0.80","0.0","0.0","83","70","73",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-07-02","0.00","0.0","0.0","88","70","74",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-07-03","0.01",,,"91","72","73",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-07-04","0.00","0.0","0.0","90","70","72",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-07-07","0.00",,,"93","72","72",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-07-08","0.00","0.0","0.0","90","72","75",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-07-09","0.10",,,"93","68","70",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-07-10","0.00","0.0","0.0","89","63","70",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-07-11","0.00","0.0","0.0","91","70","72",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-07-12","0.00",,,"93","72","76",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-07-13","0.00",,,"93","76","77",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-07-14","0.00",,,"95","76","76",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-07-15","0.00",,,"96","74","74",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-07-16","0.00",,,"92","72","72",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-07-17","0.00",,,"91","70","71",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-07-18","0.00",,,"81","71","72",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-07-19","0.05",,,"88","61","67",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-07-20","0.00",,,"92","67","75",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-07-21","0.00",,,"94","73","74",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-07-23","0.00","0.0","0.0","98","76","78",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-07-24","2.00","0.0","0.0","98","69","71",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-07-25","0.00","0.0",,"90","71","73",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-07-26","0.00",,,"89","72","72",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-07-27","0.00",,,"88","71","71",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-07-28","0.00",,,"90","71","75",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-07-29","0.38",,,"91","73","73",
"USC00311677","CHAPEL HILL 2 W, NC US","2017-07-30","0.00",,,"82","65","65",
